,name,diff_num,hunk_num,func_num,Memoery_num_total,Memoery_del_num,Memoery_add_num,Conditions_num_total,Conditions_num_del,Conditions_num_add,Jump_num_total,Jump_num_del,Jump_num_add,Loop_num_total,Loop_num_del,Loop_num_add,Arithmetic_num_total,Arithmetic_num_del,Arithmetic_num_add,relation_num_total,relation_num_del,relation_num_add,Logic_num_total,Logic_num_del,Logic_num_add,bitwise_num_total,bitwise_num_del,bitwise_num_add,Funccall_num_total,Funccall_num_del,Funccall_num_add,Variables_num_total,Variables_num_del,Variables_num_add
58,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2015/CVE-2015-5706/95c607d93f47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2015/CVE-2015-8138/74838637f848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2015/CVE-2015-8763/5f3e93440b2f,1,55,7,2,1,1,9,4,5,4,1,3,4,2,2,130,88,42,34,28,6,18,14,4,4,2,2,11,7,8,111,93,39
61,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2015/CVE-2015-8763/74e98309444a,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,3,3
62,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2015/CVE-2015-8763/15c951a474e2,2,94,1,257,129,128,266,135,131,192,96,96,24,12,12,1726,864,862,956,479,477,419,212,207,122,61,61,87,87,87,308,301,301
63,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2015/CVE-2015-8763/8af8ec96531f,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,3,3
64,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2015/CVE-2015-8763/2028172c7b61,1,2,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2015/CVE-2015-8763/1bb89315fcd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-10190/4c5ebe4b014a,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0,3,0,3,2,0,2,1,0,1,1,0,1,2,0,2,12,0,12
67,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-10190/5bfb0b02b6fb,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0,3,0,3,2,0,2,1,0,1,1,0,1,2,0,2,12,0,12
68,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-10190/606b21353df7,1,28,11,0,0,0,38,19,19,1,0,1,0,0,0,120,62,58,85,42,43,26,14,12,0,0,0,5,3,4,54,48,52
69,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-1576/4bb0fb57f3bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-4478/01d02b2dce43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-7416/9cb5b7575b66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-7416/20fa323d5325,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
73,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-7416/780daee62b55,1,1,1,0,0,0,3,1,2,0,0,0,0,0,0,9,3,6,7,2,5,1,0,1,0,0,0,0,0,0,7,5,7
74,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-7416/07c6bdb85d3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-7416/060ab26cfe2f,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0,12,3,9,10,2,8,3,1,2,2,1,1,2,1,2,8,5,8
76,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2016/CVE-2016-7416/92db16e456ed,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
77,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-1000199/8a6331a56a50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-1000252/9db59599ae50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-1000380/39e4edfdf501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-1083/1dcf58d6e6e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-11664/209648408b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-12087/6474d03d61ca,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,2,0,2,0,0,0,0,0,0,0,0,0,10,0,10
83,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-13007/2428ac8d0c50,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,1,0,1,1,1,1,9,4,9
84,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-13139/67a4360546ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-14152/6c4024796ecb,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,2,1,1,11,11,9
86,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-14156/4e5639449069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-15116/44d21c3f3a2e,3,40,3,8,4,4,36,18,18,22,11,11,6,3,3,266,133,133,110,55,55,2,1,1,40,20,20,30,30,28,45,45,45
88,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-16648/966de8864326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-16648/925d0ae088fe,7,17,8,4,2,2,11,8,3,2,1,1,2,1,1,80,64,16,25,15,10,30,17,13,26,20,6,25,21,12,77,74,23
90,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-16648/5d352e69c60e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-16648/68c5735eaa5e,5,38,5,6,2,4,127,19,108,50,13,37,4,1,3,320,86,234,154,38,116,71,11,60,59,14,45,66,26,46,166,64,131
92,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-18241/5cdd4c046864,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,2,1,1,2,2,2
93,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-5504/6cd1e1d8aff5,1,7,4,0,0,0,3,0,3,5,0,5,0,0,0,12,4,8,7,2,5,8,5,3,0,0,0,2,2,1,12,7,12
94,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-6348/3dd9c12726ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-7555/7a9177a960bb,1,2,2,0,0,0,4,1,3,1,0,1,3,1,2,13,3,10,9,3,6,6,1,5,0,0,0,2,1,2,5,3,5
96,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-7895/8b5d11e4b095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-8069/1882e562d37c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-8890/4ac4d584886a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-9206/54d5400335fa,4,26,17,1,0,1,21,12,9,3,2,1,3,3,0,113,66,47,57,25,32,10,10,0,22,10,12,6,5,6,57,53,26
100,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2017/CVE-2017-9605/6107cc58f33c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-1000877/612db77e9518,1,6,1,2,1,1,8,4,4,0,0,0,4,2,2,16,6,10,16,8,8,4,2,2,0,0,0,1,1,1,9,8,9
102,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-10675/58d4e450a490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-10839/784c2e4f232a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-10839/9d9430b75fd6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6
105,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-10858/47081d9de813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-10887/504bd54a2b57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-10887/6dfc8bc2499d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-1094/3e968c9f1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-10972/711b3d504bcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-11218/3dcf42697b28,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,10
111,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-11218/75d66a7afd7a,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,2,0,2,8,0,8
112,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-11218/8cb9344b6586,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,2,0,2,8,0,8
113,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-11218/86aade7475ea,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,2,0,2,8,0,8
114,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-14654/2109ec7d2856,1,2,2,0,0,0,2,0,2,2,0,2,2,0,2,10,0,10,2,0,2,2,0,2,0,0,0,4,0,4,13,0,13
115,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-14654/5f4ae8a80543,1,2,2,0,0,0,2,0,2,2,0,2,2,0,2,10,0,10,2,0,2,2,0,2,0,0,0,4,0,4,13,0,13
116,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-16867/933cc4bb3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-20511/5211da9ca526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-5785/16240e21f9f5,1,4,1,0,0,0,12,1,11,0,0,0,0,0,0,3,0,3,10,1,9,5,0,5,0,0,0,2,0,2,26,3,26
119,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-7191/19e12196da60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,/mnt/data/tracer/项目迁移文件/tracer-master/Patchlocator-master/output/equal_commit/2018/CVE-2018-8099/7b66bfe2c9a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
