,name,diff_num,hunk_num,func_num,Memoery_num_total,Memoery_del_num,Memoery_add_num,Conditions_num_total,Conditions_num_del,Conditions_num_add,Jump_num_total,Jump_num_del,Jump_num_add,Loop_num_total,Loop_num_del,Loop_num_add,Arithmetic_num_total,Arithmetic_num_del,Arithmetic_num_add,relation_num_total,relation_num_del,relation_num_add,Logic_num_total,Logic_num_del,Logic_num_add,bitwise_num_total,bitwise_num_del,bitwise_num_add,Funccall_num_total,Funccall_num_del,Funccall_num_add,Variables_num_total,Variables_num_del,Variables_num_add
197,./source1012/2019/CVE-2019-16713/ImageMagick%ImageMagick/main/371f49ba1d64_patch/equal_file_patch/5a1498034.patch,1,10,1,0,0,0,3,0,3,9,4,5,0,0,0,22,9,13,13,5,8,8,2,6,0,0,0,9,3,9,21,14,19
198,./source1012/2019/CVE-2019-16713/ImageMagick%ImageMagick/main/371f49ba1d64_patch/equal_file_patch/f2b6ffa40.patch,1,8,1,0,0,0,3,0,3,7,3,4,0,0,0,19,8,11,12,5,7,8,2,6,0,0,0,7,3,7,21,14,19
199,./source1012/2019/CVE-2019-16713/ImageMagick%ImageMagick/main/371f49ba1d64_patch/equal_file_patch/80c5cc272.patch,1,8,1,0,0,0,3,0,3,7,3,4,0,0,0,19,8,11,12,5,7,8,2,6,0,0,0,7,3,7,21,14,19
200,./source1012/2019/CVE-2019-16884/wuka1%docker_19.03/main/3fec3d1f1cf4_patch/equal_file_patch/77e06fda0.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
201,./source1012/2019/CVE-2019-16884/wuka1%docker_19.03/main/3fec3d1f1cf4_patch/equal_file_patch/aa98b4f5d.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
202,./source1012/2019/CVE-2019-16884/wuka1%docker_19.03/main/3fec3d1f1cf4_patch/equal_file_patch/e686f468f.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
203,./source1012/2019/CVE-2019-16884/wuka1%docker_19.03/main/3fec3d1f1cf4_patch/equal_file_patch/3fec3d1f1cf4.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
204,./source1012/2019/CVE-2019-16884/wuka1%docker_19.03/main/3fec3d1f1cf4_patch/equal_file_patch/5d5083a57.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
205,./source1012/2019/CVE-2019-16884/wuka1%docker_19.03/main/3fec3d1f1cf4_patch/equal_file_patch/c4c6cf6b6.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
206,./source1012/2019/CVE-2019-16884/Hack033%Docker/master/17e1ab174cc5_patch/equal_file_patch/7f96a9a35b.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
207,./source1012/2019/CVE-2019-16884/Hack033%Docker/master/17e1ab174cc5_patch/equal_file_patch/098144291d.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
208,./source1012/2019/CVE-2019-16884/Hack033%Docker/master/17e1ab174cc5_patch/equal_file_patch/f9d136b6c6.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
209,./source1012/2019/CVE-2019-16884/Hack033%Docker/master/17e1ab174cc5_patch/equal_file_patch/ea2f17e7f4.patch,2,8,1,4,4,0,4,4,0,0,0,0,0,0,0,4,2,2,2,2,0,6,4,2,2,2,0,6,4,3,17,14,8
210,./source1012/2019/CVE-2019-16884/Hack033%Docker/master/17e1ab174cc5_patch/equal_file_patch/87c2e65259.patch,2,6,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,5,3,2,13,10,3
211,./source1012/2019/CVE-2019-16884/Hack033%Docker/master/17e1ab174cc5_patch/equal_file_patch/f99814d749.patch,2,8,1,4,4,0,4,4,0,0,0,0,0,0,0,4,2,2,2,2,0,6,4,2,2,2,0,6,4,3,17,14,8
212,./source1012/2019/CVE-2019-18198/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/8efd0d9c316a.patch,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,3,2,2,7,6,7
213,./source1012/2019/CVE-2019-18198/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/a111daf0c53a.patch,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,3,2,2,7,6,7
214,./source1012/2019/CVE-2019-18198/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/02dc96ef6c25.patch,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,4
215,./source1012/2019/CVE-2019-18198/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/386403a115f9.patch,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,4
216,./source1012/2019/CVE-2019-18198/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/0af5cb349a2c.patch,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,3,2,2,7,6,7
217,./source1012/2019/CVE-2019-18198/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/a51e3ac43ddb.patch,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,3,2,2,7,6,7
218,./source1012/2019/CVE-2019-18217/proftpd%proftpd/master/51b9f9bb6c6d_patch/equal_file_patch/7a6a77738.patch,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
219,./source1012/2019/CVE-2019-18217/proftpd%proftpd/master/51b9f9bb6c6d_patch/equal_file_patch/c72fb53ab.patch,2,17,8,0,0,0,28,15,13,12,6,6,0,0,0,46,22,24,43,17,26,33,22,11,0,0,0,0,0,0,29,26,28
220,./source1012/2019/CVE-2019-18217/proftpd%proftpd/master/51b9f9bb6c6d_patch/equal_file_patch/0e68a6cbc.patch,2,17,8,0,0,0,28,15,13,12,6,6,0,0,0,46,22,24,43,17,26,33,22,11,0,0,0,0,0,0,29,26,28
221,./source1012/2019/CVE-2019-18217/proftpd%proftpd/master/51b9f9bb6c6d_patch/equal_file_patch/678696c8d.patch,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
222,./source1012/2019/CVE-2019-18217/proftpd%proftpd/master/51b9f9bb6c6d_patch/equal_file_patch/af41789dd.patch,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
223,./source1012/2019/CVE-2019-18217/proftpd%proftpd/master/51b9f9bb6c6d_patch/equal_file_patch/b6b6b443a.patch,2,15,7,0,0,0,28,15,13,10,5,5,0,0,0,42,20,22,41,16,25,33,22,11,0,0,0,0,0,0,26,24,25
224,./source1012/2019/CVE-2019-19060/torvalds%linux/master/9cbc63485fd5_patch/equal_file_patch/4c6ef3b156c6.patch,1,5,2,2,0,2,4,2,2,0,0,0,0,0,0,20,6,14,15,5,10,4,2,2,0,0,0,1,0,1,12,7,11
225,./source1012/2019/CVE-2019-19060/torvalds%linux/master/9cbc63485fd5_patch/equal_file_patch/7ba31c3f2f1e.patch,1,4,2,2,0,2,4,2,2,0,0,0,0,0,0,10,2,8,8,2,6,4,2,2,0,0,0,1,0,1,4,2,4
226,./source1012/2019/CVE-2019-19060/torvalds%linux/master/9cbc63485fd5_patch/equal_file_patch/02e2af20f4f9.patch,1,6,2,1,0,1,5,3,2,0,0,0,0,0,0,22,9,13,16,7,9,3,2,1,0,0,0,3,1,2,18,11,15
227,./source1012/2019/CVE-2019-19060/torvalds%linux/master/9cbc63485fd5_patch/equal_file_patch/ade7afe3e606.patch,1,9,2,5,2,3,9,4,5,0,0,0,0,0,0,62,26,36,38,15,23,5,3,2,0,0,0,3,2,3,29,19,21
228,./source1012/2019/CVE-2019-19060/torvalds%linux/master/9cbc63485fd5_patch/equal_file_patch/a16d8644bad4.patch,1,11,2,5,2,3,11,4,7,0,0,0,0,0,0,74,26,48,48,15,33,5,3,2,0,0,0,3,2,3,31,19,24
229,./source1012/2019/CVE-2019-19060/torvalds%linux/master/9cbc63485fd5_patch/equal_file_patch/9cbc63485fd5.patch,1,4,2,2,0,2,4,2,2,0,0,0,0,0,0,10,2,8,8,2,6,4,2,2,0,0,0,1,0,1,4,2,4
230,./source1012/2019/CVE-2019-19062/torvalds%linux/master/642356cb5f4a_patch/equal_file_patch/a78208e24369.patch,1,2,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2
231,./source1012/2019/CVE-2019-19062/torvalds%linux/master/642356cb5f4a_patch/equal_file_patch/0af5cb349a2c.patch,1,2,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2
232,./source1012/2019/CVE-2019-19062/torvalds%linux/master/642356cb5f4a_patch/equal_file_patch/642356cb5f4a.patch,1,2,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2
233,./source1012/2019/CVE-2019-19062/torvalds%linux/master/642356cb5f4a_patch/equal_file_patch/a111daf0c53a.patch,1,2,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2
234,./source1012/2019/CVE-2019-19062/insilications%linux/master/bf38d57e3ade_patch/equal_file_patch/7023045dc495.patch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,./source1012/2019/CVE-2019-19062/insilications%linux/master/bf38d57e3ade_patch/equal_file_patch/9b668be4aaa1.patch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,./source1012/2019/CVE-2019-19062/insilications%linux/master/bf38d57e3ade_patch/equal_file_patch/c5c9f4871b6c.patch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,./source1012/2019/CVE-2019-19062/insilications%linux/master/bf38d57e3ade_patch/equal_file_patch/8cd9bbf0ab32.patch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,./source1012/2019/CVE-2019-19062/insilications%linux/master/bf38d57e3ade_patch/equal_file_patch/69e447524015.patch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,./source1012/2019/CVE-2019-19062/insilications%linux/master/bf38d57e3ade_patch/equal_file_patch/26faa0c4c2a8.patch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,./source1012/2019/CVE-2019-19080/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/02dc96ef6c25.patch,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
241,./source1012/2019/CVE-2019-19080/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/4a21185cda0f.patch,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
242,./source1012/2019/CVE-2019-19080/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/169e77764adc.patch,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
243,./source1012/2019/CVE-2019-19080/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/a111daf0c53a.patch,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
244,./source1012/2019/CVE-2019-19080/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/0af5cb349a2c.patch,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
245,./source1012/2019/CVE-2019-19080/torvalds%linux/master/02dc96ef6c25_patch/equal_file_patch/cb8e59cc8720.patch,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
246,./source1012/2019/CVE-2019-19080/torvalds%linux/master/f6705bf959ef_patch/equal_file_patch/9f68e3655aae.patch,1,12,1,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,84,40,44,3,1,2,19,16,18
